brand,name,price,year,damage,last_seen
opel,Opel Agila mit TÜV 11/16,600,2001,,2016-03-30 21:47:45
opel,Opel Vectra 1.6,850,1998,ja,2016-04-07 01:46:23
opel,Opel corsa 1.0,1850,2017,,2016-04-07 11:17:44
opel,Opel astra,250,2000,,2016-04-07 04:46:17
opel,Opel Corsa 1.4,600,1995,,2016-03-15 22:17:16
opel,Opel Tigra 1.8 Cabrio mit neuem TÜV,6990,2007,,2016-03-18 00:17:01
opel,Opel Insignia 2.0 CDTI Sport Lim  MOTOR SCHADEN!!!,7800,2011,ja,2016-03-31 09:47:24
opel,Opel corsa c,1300,2005,,2016-03-24 05:44:49
opel,OPEL ZAFIRA 2.2 DTI 125 PS FIRSCH TÜV WENIG LAUFLEISTUNG,3250,2003,,2016-04-06 11:15:39
opel,Opel vectra V6,400,2000,,2016-03-24 17:47:21
opel,Opel Corsa B,500,1998,,2016-03-31 07:46:16
opel,Ich biete mehrere Opel Corsa B an,150,2000,,2016-04-06 06:16:40
opel,Opel Astra GTC 1.9 CDTI DPF Sport,5200,2006,,2016-04-06 03:17:16
opel,Opel astra 1.6l tuev 5.2017,650,2017,,2016-03-15 07:15:36
opel,Opel Meriva 1.8 16V Easyt Cosmo 2.Hd PDC 2xGSD KliAut,5500,2005,,2016-03-17 08:47:22
opel,Opel Corsa 1.0 12V Comfort,1200,2001,,2016-03-13 04:46:47
opel,Opel astra 1.6 in guten Zustand tuev 10.2017,850,1998,,2016-03-22 15:57:05
opel,OPEL ASTRA G,1500,1999,ja,2016-04-03 19:16:48
opel,OPEL CORSA TÜV BIS APRIL 2017,850,2000,,2016-03-19 05:45:07
opel,Opel Corsa 12V Swing,799,1997,,2016-04-06 12:16:27
opel,Opel Astra 1.6 Edition,4999,2006,,2016-03-17 10:42:58
opel,Opel Corsa 1.4 16V OPC LINE,5999,2009,,2016-03-24 13:16:43
opel,Stoffverdeck mit gestaenge opel kadett e cabrio,220,1995,,2016-03-17 07:46:31
opel,Opel Corsa B 1.0,0,2000,,2016-04-06 11:16:21
opel,Opel Vivaro 1.9 CDTI  Life,3450,2004,,2016-03-29 17:46:48
opel,Opel Astra | Guter Zustand | Zuverlaessiger Wagen,650,2016,,2016-04-06 19:16:07
opel,Opel Corsa 8 fach bereift  fahrtauglich  TÜV bis 12/2016,250,1995,,2016-04-03 12:42:45
opel,Verkaufe Astra G Automatik,1850,2000,,2016-03-31 16:45:03
opel,Opel Omega 2.2 Caravan Automatik Kombi Ahk Standheizung,1850,2000,,2016-04-03 23:16:31
opel,Opel Astra Kombi 115 ps Bj 2009  11 ,6999,2009,,2016-04-06 15:17:52
opel,Opel Astra G zu verkaufen,325,1998,,2016-04-02 00:15:42
opel,Opel Corsa 1.0 fuer Bastler,750,2001,ja,2016-03-28 10:17:13
opel,Opel Corsa D,4290,2007,,2016-03-14 05:15:39
opel,Opel Astra J 1.4 Turbo Edition,8700,2010,,2016-03-15 02:46:39
opel,Corsa C 16 V,2800,2004,,2016-04-05 18:19:07
opel,Opel Zafira 2.0 DTI Selection Free,1250,2002,,2016-03-08 11:18:22
opel,Opel Omega 2.0 16V CD Reflection,1600,1999,,2016-04-06 19:47:46
opel,Opel Corsa C,2000,2003,,2016-04-06 22:17:31
opel,PontiacLeMans 1.6 i Modell Opel Kadett,1300,1990,ja,2016-04-06 11:45:38
opel,Opel. Corsa,1100,1998,,2016-03-30 22:45:13
opel,Opel Omega Caravan 2.2 DTI Edition,1699,2002,,2016-04-05 15:17:15
opel,Auto zu verkaufen,850,2000,,2016-04-06 08:16:46
opel,Opel Zafira 1.9 CDTI Cosmo,6750,2005,,2016-03-20 07:47:51
opel,Opel Antara 2.0 CDTI Automatik 4x4 Cosmo,9150,2008,,2016-04-06 10:16:01
opel,Opel Corsa,1850,2001,,2016-04-05 18:45:34
opel,Opel Vectra 3 2 GTS Automatik Tuev neu,2790,2018,,2016-04-07 11:15:40
opel,Opel Astra 1.3 CDTI DPF ecoFLEX Sports Tourer Edition,10900,2011,,2016-04-06 12:46:39
opel,VECTRA C 2.2 Bastlerfahrzeug/fahrbereit,1200,2004,ja,2016-03-21 09:40:10
opel,Opel Astra G 1.6 Coupé Automatik Klima TÜV 12/17,1000,1998,,2016-03-16 14:17:35
opel,Opel Vectra b,450,1999,ja,2016-03-22 19:40:18
opel,Opel Meriva 1.4 ecoflex Design Edition,4900,2011,ja,2016-03-27 01:41:42
opel,Opel Corsa   1Jahr Tuev lesen !!,3999,2009,,2016-04-07 12:16:03
opel,Opel Astra GLS,500,1995,,2016-04-06 18:15:34
opel,Opel Insignia,12500,2009,,2016-03-12 19:15:37
opel,Opel Tigra TwinTop 1.8 *TÜV NEU**Teilleder*,5600,2007,,2016-04-07 09:17:36
opel,Opel Corsa B Swing 1.2,200,1995,,2016-03-31 11:46:36
opel,Opel Corsa 1.0 12V Eco,880,2002,,2016-04-05 19:44:59
opel,Corsa C zu verkaufen,849,2003,,2016-04-02 12:51:40
opel,Opel Vectra B Caravan 1.8L 16v mit AHK,301,1998,,2016-04-07 03:16:59
opel,Oldtimer OPEL KADETT B,1200,1969,,2016-04-02 16:17:42
opel,Opel Opel Signum 2.0 Turbo Sport BRC GAS LPG,3444,2005,,2016-03-31 17:43:44
opel,Opel Vectra Caravan 1 8  125 PS ,1250,2002,,2016-03-23 19:41:13
opel,Opel Corsa 1.7 CDTI Cosmo Euro 4,1100,2003,ja,2016-03-28 19:46:52
opel,Opel Astra mit TÜV Motorschaden,350,1996,ja,2016-03-20 12:45:56
opel,Vectra B V6 Tuev Bastlerfahrzeug Irmschersportmodel,1000,1999,,2016-04-07 12:15:35
opel,Verkaufe Opel Astra H Combi   1.3CDTI. 2006 !,3700,2017,,2016-03-29 14:47:26
opel,Opel Vectra 2.2 155 PS /Navi/Alufelgen,3000,2005,,2016-03-20 16:16:17
opel,Opel Astra 1.6 Eco TÜV Neu,1899,1999,,2016-03-10 12:17:31
opel,Opel astra,650,2016,,2016-03-13 01:45:46
opel,Opel Astra FCC,900,1997,,2016-04-05 18:17:35
opel,Opel corsa als teiletraeger zum schlachten,170,1995,,2016-04-06 01:47:09
opel,Opel Astra 1.6 Sports Tourer Design Edition,12800,2011,,2016-04-05 20:46:34
opel,Opel Astra 1.8 Caravan Innovation 110 Jahre Navi Xeno,7700,2009,,2016-03-25 10:31:09
opel,Opel Opel Corsa C 1.2 Twinport Klima Servo Zentral,1690,2004,,2016-04-03 20:46:35
opel,Opel Zafira,2500,2004,,2016-04-07 09:45:20
opel,Opel Vivaro 2.0 CDTI L1H1,5900,2008,,2016-04-05 20:16:57
opel,Verkaufe vectra b 2.0 an bastler,245,1997,ja,2016-04-05 14:18:05
opel,Opel Astra G Cabrio 1.6 Bertone,2950,2003,,2016-04-05 12:47:17
opel,Cabrio TÜV 3/18 Sommerfeeling,1100,2018,,2016-03-20 10:48:58
opel,Roter Flitzer 1 0 12V Top Gepflegt,850,1999,,2016-04-03 12:38:54
opel,Zafira a 2.0di,900,1999,,2016-04-06 05:46:42
opel,Opel Meriva 1.4 Edition Klima Top Zustand,3495,2005,,2016-04-05 12:44:40
opel,Opel Antara top gepflegt,11200,2008,,2016-04-07 05:16:58
opel,Opel Vectra 1.6,2500,2002,,2016-04-01 20:42:58
opel,Opel Corsa b.  1.2,150,2016,,2016-04-05 14:25:20
opel,Opel corser c,500,2001,,2016-03-17 15:40:24
opel,Opel Corsa 1.2 16V,1750,2001,,2016-04-05 14:15:29
opel,Opel Astra H Turbo opc line ++ voll++LPG++fuer 55cent tanken,5199,2005,,2016-04-07 05:46:26
opel,Opel corsa 1 2,3500,2016,,2016-04-07 13:17:07
opel,Opel Minivan,2450,2002,,2016-04-06 12:17:08
opel,Opel Tigra 1.4i 16V Color Line Tobacco HU/AU 02/2018,1149,1998,,2016-04-01 09:15:54
opel,Operl Corsa,500,1997,,2016-03-16 21:50:51
opel,Zafira 1.8 NJOY ! TÜV NEU ! Parkpilot  Klima  8 fach Bereifung,4999,2005,,2016-04-06 21:45:20
opel,Opel Frontera Sport Mistral,1800,1995,,2016-03-29 08:48:02
opel,Opel  Corsa,700,1996,,2016-04-06 17:45:27
opel,Opel GTC OPC Line,11500,2009,,2016-04-07 10:45:06
opel,Opel Astra 1.6 Easytronic Edition Plus,3000,2006,,2016-03-28 15:43:59
opel,Opel Astra 1.6 Caravan mit Klima.uev/Au Neu  Marz 2018,1250,1999,,2016-03-11 14:17:43
opel,verkaufe opel corsa,150,1995,,2016-03-19 17:45:55
opel,Biete Corsa C 1L,1100,2001,,2016-04-06 01:17:16
opel,Opel Corsa b,200,1994,,2016-04-05 21:44:40
opel,Opel Corsa,5500,2007,,2016-04-06 07:16:05
opel,Opel Corsa 1.0 12V,1399,2001,,2016-04-06 17:46:03
opel,Opel Fontera 2 5 TDS,1500,1996,,2016-04-06 09:16:22
opel,Corsa B Motorschaden,120,2000,,2016-04-03 12:21:11
opel,Opel Astra G Caravan,2399,2000,,2016-03-17 12:15:21
opel,Sehr gepflegter Corsa B mit neu TÜV,0,2018,,2016-03-28 13:44:43
opel,Opel Zafira 1.8 Sport,6900,2009,,2016-04-06 10:44:29
opel,Opel Astra 1.6 Caravan Edition,2500,2006,,2016-03-30 16:45:42
opel,Opel Astra 16V CD,530,1994,,2016-03-21 15:47:03
opel,Opel Corsa 1.8 16V GSi,2450,2001,,2016-04-07 12:46:16
opel,Opel Corsa 1. 6  kilima  Tuev 7. 2017  Sauber Fahrbreit,699,2000,,2016-03-21 23:42:35
opel,Opel Vectra 2.2 DTI,2250,2003,,2016-03-23 11:45:45
opel,Opel Zafira B 1 8 Edition!,6600,2009,,2016-04-05 17:45:46
opel,Opel Astra 1.6 Twinport  103PS  silber,2500,2004,,2016-03-31 17:18:42
opel,Opel corsa b In blau,200,1996,,2016-03-28 03:47:05
opel,Opel Zafira zum verkauf   keine Tuev mehr .,1500,2000,ja,2016-03-31 06:45:58
opel,Super Familienfahrzeug mit 7 Plaetzen,1700,2000,,2016-03-17 06:45:21
opel,Opel Astra 1.2,550,1999,,2016-04-06 07:15:31
opel,Kadett D turbo  c20let,0,1985,,2016-04-07 09:17:49
opel,Opel Omega Irmscher Johnny Cecotto MV6,2400,1998,,2016-04-05 18:46:47
opel,Opel Corsa B  Eco  2000 Edition,850,2000,,2016-03-20 02:47:55
opel,Astra f teile,1111111,1995,,2016-04-06 09:46:21
opel,Opel Calibra,1999,1996,,2016-04-06 23:45:42
opel,Opel Vectra 16 v TÜV Neu,900,1997,,2016-03-27 08:46:30
opel,Opel Zafira 2.2 Motorschaden,800,2002,ja,2016-03-21 08:18:33
opel,1 6Li Tuev/AU 03 2017 Neu Klima ABS Euro3 ,1200,1996,,2016-04-05 20:46:39
opel,2.5 V6 ***GEPFLEGT***TÜV 11/2016***,1100,2016,,2016-04-02 07:47:20
opel,Opel Corsa LPG,1000,1996,,2016-03-27 13:46:47
opel,Opel Astra G CC,650,1999,,2016-03-06 04:29:01
opel,Wegen Neuaschaffung zu verkaufen mein Astra 1 6  G CC,700,1998,,2016-04-06 06:17:21
opel,Opel Astra 1.6 KLIMA TÜV 12/ 16 KEINE ROST,999,1999,,2016-03-13 01:46:40
opel,Opel Meriva,4000,2005,,2016-04-05 18:17:57
opel,Opel corsa a facelift,700,1991,,2016-04-07 04:16:32
opel,Opel Corsa TÜV/ASU Januar 2017  D3 Norm  Angemeldet Fahrbereit!!,400,1996,,2016-03-15 14:41:36
opel,corsa b 1.0,300,1999,,2016-03-25 23:29:18
opel,Scheunenfund fuer Export & Bastler,90,1996,,2016-04-06 05:17:22
opel,Opel Tigra Twintop  mit Leder/ Alcantara ausstattung   Tuev Neu!,4200,2005,,2016-03-27 05:46:38
opel,Opel Corsa D 1.2 16V TÜV neu Klima Sitzheizung lenkradheizung ZV,3700,2008,,2016-04-07 01:16:24
opel,Opel Agila 1.0,5200,2009,,2016-04-06 04:44:52
opel,opel vectra Diesel,450,2000,,2016-04-06 22:17:33
opel,Opel Corsa B,800,1997,,2016-03-19 12:45:56
opel,Opel Corsa Swing in,990,1992,,2016-04-05 14:16:44
opel,Opel Vectra 1.8 Comfort,3000,2004,,2016-04-06 09:45:17
opel,OPEL VECTRA TÜV bis 07.2017,999,2000,,2016-03-13 02:17:45
opel,Verkaufe Opel Vectra B Bastlerfahrzeug,1000,2000,ja,2016-03-20 13:46:01
opel,Opel Corsa Diesel mit Radio,150,1999,ja,2016-04-06 09:46:15
opel,Opel Astra G Cabrio 1.8 16V Bertone,2750,2001,,2016-04-06 04:17:31
opel,Opel Astra Twin Top 1.9 CDTI Cosmo Leder Alus Cabrio,6750,2007,,2016-04-05 08:45:57
opel,Opel Vectra 1.8 Caravan  8fach Bereifung Navi,4099,2006,,2016-04-02 08:45:08
opel,Opel Corsa 1.0 12V,5900,2009,,2016-03-21 16:19:06
opel,Opel Signum 2.2 Elegance,2990,2003,,2016-03-22 04:17:56
opel,Opel Zafira 1.8,5399,2006,,2016-04-07 14:58:08
opel,Astra G Coupe Turbo z20let Karosse zu verschenken        Schrott,0,2002,ja,2016-03-22 03:16:54
opel,Opel G CC 100,900,1999,,2016-03-07 15:16:41
opel,Opel Agila aus Familienbesitz Pink doppelt bereift,5850,2009,,2016-04-01 15:17:52
opel,Opel Zafira 1.6 CNG  7 Sitzer  gepflegt  NR  Zahnriehmen+TÜV NEU,4555,2007,,2016-03-17 15:17:36
opel,Privat Privat,1000,2016,,2016-03-22 20:53:39
opel,Komplettlack/TUEV NEU 2. Hand top Youngtimer unfallfrei!,2150,1995,,2016-03-21 16:18:26
opel,Opel Agila 1.0 12 V  2.Hand 75000 Km Rentnerfahrzeug!,2800,2004,,2016-04-06 23:17:50
opel,Opel Corsa 1.2 16V,1200,2001,,2016-03-22 14:37:41
opel,Opel Vectra 1.8 Caravan CD,699,1997,,2016-04-06 04:15:27
opel,Opel Corsa B in weis TÜV bis 11.11.2017,700,2017,,2016-04-02 04:17:36
opel,Opel Combo Top Zustand TÜV neu  58.300 km,1750,2001,,2016-03-24 13:38:03
opel,Reifen felgen,150,2000,,2016-03-10 03:46:00
opel,Opel Rekord D Restauration/Oldtimer/viele Ersatzteile,1500,1980,,2016-04-06 06:45:08
opel,Verkaufe ein opel vectra mit tuev bis 08/2016,650,1999,,2016-03-25 15:43:55
opel,Opel Tigra A. Anschauen lohnt sich.,500,2000,,2016-03-09 17:44:51
opel,Opel Frontera 2.2 DTI Limited,4800,2004,,2016-04-05 19:47:04
opel,Opel Insignia OPC Sports Tourer 4x4 20 Zoll,15490,2009,,2016-04-05 23:15:33
opel,Opel Karl 1.0 Exclusive,12000,2015,,2016-04-06 21:16:52
opel,Preisupdate! Wer Ihn heute holt Opel Vectra 2 2 DTI Diesel,1199,2002,ja,2016-04-06 01:15:44
opel,Opel Corsa 1.0 12V Comfort,650,2000,,2016-04-06 00:46:42
opel,Opel Astra,450,1998,ja,2016-04-05 12:27:35
opel,Opel Astra 1.6 Edition,4350,2008,,2016-03-30 06:40:33
opel,Opel Corsa C  Modell 2005  silbermet.,1699,2004,,2016-03-12 14:16:02
opel,Opel Kadett C 1.2S Limo,5450,1980,,2016-04-03 02:48:36
opel,Opel Vectra 2 2 Caravan Sport Tuev neu,2000,2004,,2016-03-21 17:48:54
opel,Opel Astra 1.7 CDTI Caravan,6000,2005,,2016-04-05 19:15:44
opel,Opel Corsa 1.0 12V Comfort,1450,2001,,2016-03-25 23:46:22
opel,Opel Speedster 2.2,14000,2002,,2016-03-27 12:16:34
opel,Opel Buch,5,1995,,2016-04-06 18:44:51
opel,Opel Vectra,1400,2001,,2016-03-22 13:44:49
opel,Opel astra 1.6 Benzin,950,2000,,2016-03-25 17:38:42
opel,Opel Astra Twin Top 1.8 Cosmo Alufelgen 19zoll,4600,2007,,2016-03-31 19:16:18
opel,Opel Ascona B 2.oE Cabrio CIH,700,1980,,2016-04-02 14:11:56
opel,Opel Corsa C,2900,2006,,2016-03-08 15:48:42
opel,Opel Corsa Tuev 01.2018 Gepflegter Zustand,1480,2003,,2016-03-19 11:49:58
opel,Opel Astra Cabrio BERTONE sehr sparsam!!!,1999,2001,,2016-03-21 11:17:26
opel,Opel corsa,900,1998,,2016-04-05 14:18:06
opel,Opel Zafira Cosmo,3550,2005,,2016-04-06 07:45:54
opel,Opel Astra 1.6 Cosmo,7900,2009,,2016-04-07 05:17:07
opel,Opel Astra 1.7 CDTI,3800,2005,,2016-04-06 23:46:14
opel,Opel tigra 1.6,250,1997,,2016-04-07 07:17:25
opel,Opel Omega 2.0 16V,500,2000,ja,2016-03-29 21:49:19
opel,Opel Meriva A,3599,2016,,2016-04-07 13:17:25
opel,Opel Vectra 1.8 Caravan Tuev 12/17,800,1997,,2016-04-03 06:52:49
opel,Sehr gepflegter Corsa,455,1997,,2016-03-23 17:24:35
opel,** Opel Astra f cc 1.6**,900,1996,ja,2016-04-05 21:44:45
opel,Opel Corsa 1.2 16V,1400,2002,,2016-03-19 12:12:17
opel,Opel Astra G 2.0 !!TOP und TÜV NEU ab Kauf!!,1650,1999,,2016-04-06 00:46:16
opel,Opel Corsa Zahnriemen/Zylinderkopfdichtung NEU Tausch moeglich,260,1997,,2016-03-24 07:18:27
opel,Opel Zafira Innovation 3 Jahre Garantie OPC Line AHK,22490,2013,,2016-03-21 06:17:46
opel,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStar...,15700,2013,,2016-04-05 13:44:32
opel,OPEL MOVANO TOP ZUSTAND  frische TÜV 03 2018  Gruene plakette,3900,2002,,2016-04-07 04:16:25
opel,Opel Corsa 1.2 16V 65 PS Servo Airbag ABS KLIMA  TueV bis 03/2017,650,1999,,2016-04-05 21:17:21
opel,OPEL ASTER 1 6 BENZINER 55KW 75PS,699,1997,,2016-04-03 22:16:20
opel,Opel Rekord E  / Commodore C,0,1979,,2016-03-09 16:48:00
opel,Verkaufe Opel Corsa 1.2 Viva,500,2000,,2016-03-28 12:17:54
opel,Opel Astra 1.9 CDTI Caravan Sport,3100,2005,,2016-04-07 10:45:21
opel,Opel Costa B mit nur 84774km,750,2017,,2016-03-20 11:46:13
opel,Opel Vivaro 1.9 diesel mit tuv 01.2017,3900,2004,,2016-03-21 10:47:07
opel,Opel corsa 1 4 liter,100,2000,,2016-04-06 06:16:53
opel,Opel Astra Twin Top 1.6,8650,2007,,2016-04-06 19:16:24
opel,Opel Meriva A mit Autogas,4000,2007,,2016-04-01 10:18:48
opel,Opel Astra 1.6 Elegance Klima TÜV 2017,1299,2000,,2016-04-05 15:15:45
opel,Opel Vectra 2.2 Caravan Cosmo top zustand TÜV neu 8fa,4799,2004,,2016-04-05 14:17:46
opel,Opel Vectra 2.2 Caravan Sport,2700,2001,,2016-03-11 12:48:23
opel,Opel Astra Cabrio 1.8 16V  Vollleder 2.Hand,2990,2004,,2016-03-19 07:44:13
opel,Opel Vectra 1.6,1800,1998,,2016-04-05 23:45:14
opel,Verkaufe mein tigra,900,2000,,2016-03-24 11:15:23
opel,Opel Astra,1800,2003,,2016-04-06 18:46:59
opel,Opel Astra 1.6,1800,2000,,2016-04-06 19:16:20
opel,Opel Corsa 1.2 16V Cosmo,4900,2008,,2016-03-20 22:16:25
opel,Opel Zafira zum ausschlachten oder herrichten,990,2001,ja,2016-03-23 13:37:57
opel,Opel Vivaro 1.9 CDTI L1H1  TÜV 1/2018,3000,2001,,2016-04-06 21:16:35
opel,Opel C Corsa GSi mit Gasanlage tuev 2018,0,2001,ja,2016-04-05 05:44:26
opel,Opel Corsa 1.3 CDTI Enjoy,2990,2004,,2016-04-06 03:44:19
opel,OPEL CORSA ZU VERSCHENKEN   Motorschaden!,0,1996,ja,2016-04-04 06:50:00
opel,Opel Corsa mit 1Jahr TÜV,999,1999,,2016-04-06 03:16:51
opel,Opel Astra 1.7 CDTI DPF Sport,9999,2010,,2016-04-05 21:16:30
opel,suche grossen Pkw,1,1998,,2016-03-14 07:46:51
opel,Opel Meriva Top Gepflegt 1.8L,3400,2004,,2016-03-19 09:17:32
opel,Opel Agila 1.0 12 V,600,2001,,2016-03-09 17:39:50
opel,Opel Corsa 1.2 16V,2450,2005,,2016-04-05 21:45:15
opel,Opel Astra 1.9 CDTI Caravan DPF Automatik,3800,2007,,2016-03-21 12:54:31
opel,Opel Corsa b 1.2i 16V Edition 100,0,1999,ja,2016-04-07 02:16:37
opel,Opel Tigra twintop,3900,2005,,2016-03-15 06:15:13
opel,OPEL CORSA UNG. KENNZEICHEN!,500,1994,,2016-04-07 04:45:55
opel,Opel Astra mit Autogas,1900,1999,,2016-04-06 05:15:56
opel,Unfallschaden Karosserie,700,2005,ja,2016-03-19 17:46:51
opel,Opel Zafira OPC,2100,1999,,2016-03-20 20:38:01
opel,Verkaufe mein gepflegter Opel Vectra B,800,1998,,2016-03-25 19:45:45
opel,Opel Zafira 1.8 Elegance,1699,2004,,2016-03-23 12:41:17
opel,Opel Zafira dti Tuev 11 2016,1600,2000,,2016-03-21 09:45:16
opel,Opel Corsa 1.2 16V Cosmo,2150,2003,,2016-03-31 00:45:46
opel,Opel Agila Technisch sehr guter Zustand,950,2017,,2016-03-27 12:51:42
opel,Opel Vectra B 1 6 EcoTec TÜV 1/2018,1750,1998,,2016-03-12 14:18:06
opel,Opel Corsa City,700,1996,,2016-04-07 03:46:26
opel,Opel Corsa Turbodiesel mit tuev und garantie,1,2004,,2016-03-11 08:46:38
opel,Opel Astra 1 6 Liter Benziner...,1500,1998,,2016-03-28 19:18:40
opel,Opel Vivaro 2.0 CDTI L2H1 Lang,6300,2009,,2016-03-13 08:43:18
opel,Opel Agila 1.0 12 V,1800,2001,,2016-04-05 12:45:56
opel,Opel Astra in guter Zustand mit TUV,600,2017,,2016-04-07 08:46:47
opel,Opel Ascona C CC Berlina,500,1984,ja,2016-04-02 06:53:28
opel,Opel Astra 1.6 Caravan Selection   Tuev 2017,1750,2002,,2016-03-31 16:39:20
opel,Opel Vectra Edition 100 2.5l V6,675,1999,,2016-03-26 06:18:03
opel,Opel Astra 1.6 Caravan Selection Comfort,750,2001,,2016-03-11 13:45:19
opel,Opel Astra g Coupe opc Stossstange+Heck,125,2005,,2016-03-10 15:40:11
opel,Opel Calibra,1500,1991,,2016-04-06 02:17:09
opel,Opel Vectra B,900,1996,,2016-03-16 06:16:23
opel,CORSA B" 2000  ECO  SPORTLICH,1000,2000,,2016-04-07 12:44:37
opel,Opel Insignia 2.0 CDTI 150 Jahre Opel,14300,2012,,2016-04-07 11:16:04
opel,Opel Astra GTC 1.4 Edition,4700,2008,,2016-04-06 23:17:41
opel,   Opel Vectra B   Caravan   Kombi   Automatik   TÜV bis August  ,600,1997,,2016-04-05 13:17:50
opel,Opel Corsa 1.4 ECO in Silber,200,1997,,2016-03-22 09:44:56
opel,Auto topp neue tuv.,900,2017,,2016-03-17 00:45:51
opel,Opel corsa c,2350,2017,,2016-03-13 04:17:07
opel,SIGNUM aus 2. Hand mit Klimaautomatik,3350,2016,,2016-03-23 05:21:53
opel,Opel ASTRA J OPC LOOK/SPORT/NAVI/SITZHEIZ.,10000,2010,,2016-04-07 07:17:18
opel,Tausche Vectra C,0,2005,,2016-03-28 21:45:42
opel,Opel Vectra 2.0 Elegance,1490,1999,,2016-03-27 18:18:45
opel,Opel Corsa 1.7 CDTI Sport Top zustand 17 zoll ALU,4200,2008,,2016-04-05 11:48:56
opel,Opel Astra Twin Top 1.8 Cosmo,7299,2008,,2016-04-06 01:44:23
opel,Opel Omega Caravan 3.2 V6 Sport,4500,2002,,2016-03-12 08:48:08
opel,Opel vivaro 1 9 Diesel 2005,2700,2005,,2016-04-05 12:20:32
opel,Opel Signum 2.0 Turbo 175 PS viele neu Teile verbaut,2500,2005,ja,2016-03-23 12:40:57
opel,Opel Corsa 1.0 12V TÜV NEU,2799,2003,,2016-04-06 22:45:49
opel,Opel Astra 1.9 CDTI Caravan DPF Edition,2100,2005,,2016-04-02 23:19:36
opel,Opel Astra G TÜV neu,2150,1999,,2016-03-10 15:49:22
opel,Omega fuer bastler oder export,350,1995,,2016-04-06 10:46:22
opel,Opel Vivaro 1 9 cdti,4500,2005,,2016-03-20 21:17:22
opel,Corsa D Color Edition 1.4 Super Zustand,9900,2014,,2016-03-21 10:44:54
opel,Opel Corsa 1.2 16V,1600,2002,,2016-04-02 12:18:56
opel,Opel Corsa B Swing,400,1996,,2016-04-07 08:45:55
opel,Opel Corsa Bj 99. TÜV Neu,850,1999,,2016-04-05 21:44:59
opel,Opel Astra H 1.7 CDTI,2689,2005,,2016-03-29 19:16:34
opel,Opel Commodore A Coupe 2 5 6 Zylinder Oldtimer,4299,1971,,2016-03-09 12:16:31
opel,Corsa C Facelift,800,2004,,2016-03-21 17:56:14
opel,Opel Vivaro 2.0 CDTI L2H1,12250,2010,,2016-04-07 12:17:51
opel,Opel Astra 1 8  16v,990,1999,,2016-03-13 11:51:42
opel,Opel B Corsa,850,2018,,2016-04-05 14:47:25
opel,Opel Agila 1.0 12 V,899,2001,,2016-04-06 06:16:22
opel,ASTRA F 1 6 GL Kombi   noch 1 Jahr TÜV  wenig Rost  zugelassen!,600,1996,,2016-03-17 17:29:55
opel,Opel vectra,1000,1996,,2016-04-05 22:44:55
opel,Opel Astra Caravan Club,500,1997,,2016-04-07 08:45:29
opel,Opel Omega 2.0,800,1995,,2016-04-06 04:17:35
opel,Zu verkaufen,250,1998,,2016-04-06 05:46:44
opel,Opel Vectra B mit Klima,399,1996,ja,2016-03-26 03:15:41
opel,Opel Corsa 1.0 12V Comfort,1650,2001,,2016-04-07 10:46:11
opel,Opel Corsa B 1.0 12v Edition 100++Tuev:12/2016++104TKM++,1299,2016,,2016-04-06 23:17:17
opel,Opel B Corsa HU bis 11.2017,750,1996,,2016-03-16 04:15:47
opel,Opel Astra,500,1991,ja,2016-03-06 14:48:21
opel,Opel Aut LPG Tempo Klima Schiebedach 7 Sitz,3000,2001,,2016-04-07 01:17:53
opel,Opel Agila 1.0 Kilma  beh Spiegel  8 fach Bereift MP3,5150,2009,,2016-03-31 13:46:01
opel,Opel Monterey 3.0 DTI,850,1999,ja,2016-03-23 23:45:23
opel,Opel Astra 1.6 Caravan Catch me now,6100,2007,,2016-04-06 23:45:58
opel,Opel Astra 1.6 Selection Comfort,2200,2001,,2016-04-05 20:45:42
opel,Opel Vectra 2.2 Caravan,3500,2005,,2016-04-07 00:15:24
opel,Opel Adam 1.4 ecoFLEX LPG Open Air,15900,2015,,2016-04-06 19:47:06
opel,Opel Astra F zu verkaufen!,850,1996,,2016-04-04 19:55:26
opel,Opel Astra 1.6,2450,2002,,2016-03-26 02:16:18
opel,Opel Corsa 1.0 eco tec,2350,2017,,2016-04-06 11:45:10
opel,Opel Corsa B,450,1994,,2016-04-06 05:16:57
opel,Opel Vectra OPC 2.8L V6 Liebhaber Fahrzeug,8650,2008,,2016-04-06 22:15:22
opel,Opel Astra PKW Auto Rot,700,1998,,2016-04-06 03:16:05
opel,Vectra  b    599VHB,599,1997,,2016-03-28 10:38:06
opel,Opel Corsa C mit TÜV bis 03/2018,1299,2003,,2016-03-24 08:16:10
opel,Opel Tigra Twin Top   Bastlerfahrzeug ,2400,2004,ja,2016-03-17 15:45:59
opel,Opel Insignia 2 0 CDTI,10490,2009,,2016-04-06 16:16:12
opel,Opel Vectra 2 2 dti TÜV neu !!!!!an Haendler oder Export !,899,2001,,2016-03-29 07:16:59
opel,Opel Vectra 1.9 CDTI Caravan Sport,6400,2006,,2016-04-06 14:46:12
opel,Gepflegter Corsa B 1.0 12v  ;  ,999,1998,,2016-03-17 12:45:51
opel,Opel Astra GTC,5100,2006,,2016-04-06 13:16:52
opel,Opel Mokka 1.7 CDTI ecoFLEX Start/Stop 4x4 Innovation,23999,2014,,2016-04-05 12:27:03
